date/time,settlement id ,type ,order id,Sku,description ,quantity,marketplace ,fulfillment,order city ,order state ,order postal ,product sales ,shipping credits ,promotional rebates ,Total sales tax liable(GST before adjusting TCS),TCS-CGST,TCS-SGST,TCS-IGST,selling fees ,fba fees ,other transaction fees ,other ,total 
03-Jan-2019 4:16:51 AM GMT+00:00,11013515632,"Order
",407-3503466-8880332,DISPO51,"JEOGA Women's Disposable Panties (Free Size, White) - Pack of 10",1,amazon.in,"Amazon
",Thane,Maharashtra,401303,445.54,0,0,53.46,0,0,-4.46,-61.83,-76.7,-17.7,0,338.31
